anime_id,name,type,episodes,rating,members
5622,The Chocolate Panic Picture Show,OVA,1,5.08,1024
5624,Biohazard 4D-Executer,Special,1,5.75,2423
5628,21 Emon,TV,39,6.19,314
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,OVA,4,6.28,419
5630,Higashi no Eden,TV,11,8.03,276593
5631,Kaumori,Movie,1,5.64,663
5632,Nihonichi Momotarou,Movie,1,5.59,705
5636,RESTOL: Special Rescue Team,TV,26,6.69,284
5640,Tabidachi: Ami Shuushou,Movie,1,6.07,402
5643,Kimi no Na wo Yobeba,OVA,2,6.57,2189
5645,Castle Fantasia: Seima Taisen,OVA,3,5.77,1220
5646,Deep Voice,OVA,3,5.51,844
5647,Doukyuusei 2 (OVA) Special: Sotsugyousei,OVA,3,5.78,526
5648,Bouken Shite mo Ii Koro,OVA,3,5.77,369
5649,Injuu Onna Kyoushi,OVA,3,5.57,616
5651,Helter Skelter: Hakudaku no Mura,OVA,4,6.79,3898
5652,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,Special,2,6.36,1005
5653,Mahou Shoujo Ai San: The Anime,OVA,3,6.43,1981
5656,PuriGorota: Uchuu no Yuujou Daibouken,OVA,1,5.07,2068
5658,Great Mazinger,TV,56,7.34,1917
5661,Umi no Momotarou,Movie,1,4.72,525
5662,Suteneko Tora-chan,Movie,1,5.88,615
5663,G.T.R G-cup Teacher Rei,OVA,4,5.26,395
5664,Keibiin,OVA,3,5.79,451
5665,Shin Ruri-iro no Yuki,OVA,4,6.17,375
5667,To LOVE-Ru OVA,OVA,6,7.51,79923
5670,GA: Geijutsuka Art Design Class,TV,12,7.23,12825
5671,Saki,TV,25,7.57,55970
5673,Apfelland Monogatari,Movie,1,6.19,818
5674,Ashita no Yukinojou,OVA,4,5.87,1547
5675,Basquash!,TV,26,7.38,30323
5678,Kobato.,TV,24,8.09,88986
5680,K-On!,TV,13,7.87,386048
5681,Summer Wars,Movie,1,8.3,223359
5682,Phantom: Requiem for the Phantom,TV,26,8.16,159105
5684,Fresh Precure!,TV,50,7.45,7004
5686,Himekishi Angelica,OVA,2,6.39,2383
5687,Doura,OVA,4,5.44,386
5688,Gegege no Kitarou (1968),TV,65,7.06,1276
5689,Eien no Filena,OVA,6,6.25,301
5690,Nodame Cantabile Finale,TV,11,8.38,67697
5691,Rekka no Honoo: Final Burning,Special,1,7.22,4083
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,TV,9,7.27,24799
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Movie,1,7.56,2048
5712,Tanoshii Muumin Ikka Bouken Nikki,TV,26,7.56,2740
5713,Minami-ke Betsubara,OVA,1,7.57,21534
5715,Arcade Gamer Fubuki Extra,Special,1,4.96,1039
5717,Kiniro no Corda: Secondo Passo,Special,2,7.26,24379
5719,Sex Pistols,OVA,2,7.0,15885
5723,Mobile Suit Gundam: More Information on the Universal Century,Special,10,6.28,1350
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,TV,30,6.32,1710
5733,Okusama wa Joshikousei,OVA,1,5.52,1006
5734,Tayutama: Kiss on My Deity,TV,12,6.93,43288
5742,Space Cobra Pilot,Special,1,6.75,873
5743,Saimin Ryoujoku Gakuen,OVA,3,6.75,3023
5751,Prince of Tennis: Another Story - Messages From Past and Future,OVA,4,7.82,9487
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,Movie,1,7.41,2957
5755,Aoki Ryuusei SPT Layzner OVA,OVA,3,7.01,740
5760,Dororo to Hyakkimaru,TV,26,7.25,1238
5762,15 Bishoujo Hyouryuuki,OVA,3,6.98,11680
5763,Uchuu Kuubo Blue Noah,TV,24,6.91,612
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Special,1,7.42,51816
5772,Akaneiro ni Somaru Saka: Hardcore,Special,1,6.55,26925
5773,69 Pink Riders 2,OVA,1,5.17,495
5774,Seitokaichou ni Chuukoku,OVA,2,7.36,23730
5781,Isekai no Seikishi Monogatari,OVA,13,8.09,72021
5783,Koisuru Tenshi Angelique: Chibi Character Adventure,Special,1,6.24,516
5784,Ai no Kusabi (2012),OVA,4,6.97,17943
5785,G-9,OVA,1,6.05,1693
5799,Kaede New Town,Movie,1,5.68,344
5802,Fantascope: Tylostoma,OVA,1,6.87,1575
5809,Kupu~!! Mamegoma!,TV,51,6.44,380
5810,Sakuran Boy DT,TV,11,5.93,254
5811,Nezumi no Rusuban,Movie,1,4.64,532
5812,Doubutsu Sumo Taikai,Movie,1,4.67,585
5813,Urashima Tarou (1931),Movie,1,4.58,841
5814,Dankichi-jima no Olympic Taikai,Movie,1,4.4,634
5819,Tori no Uta,OVA,1,6.58,2426
5821,Zenmai Zamurai,TV,30,6.44,152
5826,Oira no Yakyuu,Movie,1,5.42,866
5828,Kishin Douji Zenki Gaiden: Anki Kitan,OVA,1,6.65,892
5829,Blocker Gundan IV Machine Blaster,TV,38,6.45,325
5830,Tsurupika Hagemaru-kun,TV,59,7.0,322
5832,Tiger Mask Nisei,TV,33,7.45,2225
5833,Tondemo Senshi Muteking,TV,56,6.73,243
5834,Kyojin no Hoshi,TV,182,7.12,729
5835,Hanasakeru Seishounen,TV,39,7.9,37051
5838,Furudera no Obake-soudou,Movie,1,5.04,531
5841,Yume wo Kanaeru Zou,TV,12,5.92,160
5842,Kotatsu Neko (ONA),ONA,2,5.94,678
5844,Pokemon: Pikachu no Obake Carnival,Special,1,6.57,3365
5845,Pokemon: Pikachu no Natsumatsuri,Special,1,6.52,3586
5848,Cinnamon the Movie,Movie,1,6.51,493
5849,Zettai Karen Children Recap,Special,1,6.61,1603
5854,Shin Chou Kyou Ryo: Condor Hero III,TV,26,7.58,1377
5859,Kiddy GiRL-AND Pilot,OVA,1,6.9,3539
5862,Fumoon,Special,1,6.34,354
5865,Nanaka 6/17 Special,Special,1,6.77,1229
5868,Haru no Uta,Movie,1,4.72,641
5869,Chou no Sainan,Movie,1,5.38,619
5870,Hibari no Yadogae,Movie,1,4.98,519
5871,Norakuro Nitouhei: Kyouren no Maki,Movie,1,5.16,359
5872,Doubutsu Mura no Sports Day,Movie,1,5.18,448
5873,Tarou-san no Kisha,Movie,1,5.49,662
5874,Sankou to Tako: Hyakumanryou Chinsoudou,Movie,1,5.22,369
5875,Kobutori (1929),Movie,1,5.94,1280
5876,Izumo,OVA,2,6.26,276
5877,Abunai Sisters: Koko &amp; Mika,OVA,10,2.95,1461
5878,Love Position: Halley Densetsu,OVA,1,5.84,398
5880,Oshiruko,ONA,1,5.16,749
5883,Examurai Sengoku,TV,24,6.65,2701
5886,Kujira no Josephina,TV,23,6.53,158
5889,DragonBlade,Movie,1,5.95,427
5890,Inko,OVA,3,5.81,2226
5891,Kousoku Denjin Albegus,TV,45,6.99,698
5895,Tistou Midori no Oyayubi,Movie,1,7.1,332
5900,Jean Valjean Monogatari,Special,1,6.46,422
5902,Hyakujitsu no Bara,OVA,2,7.06,17362
5904,B.B. Fish,OVA,1,5.12,835
5907,Mujigen Hunter Fandora,OVA,3,5.95,688
5908,Chinpui,TV,56,6.15,222
5909,Seitokai no Ichizon,TV,12,7.52,110470
5914,Kanamemo,TV,13,7.01,23757
5916,Donguri no Ie,Movie,1,7.0,106
5917,Tsuru ni Notte: Tomoko no Bouken,Movie,1,6.53,321
5918,Deimos no Hanayome: Ran no Kumikyoku,OVA,1,6.04,2030
5920,Xanadu Dragonslayer Densetsu,OVA,1,6.09,307
5921,Utsunomiko,Movie,1,6.35,298
5922,Tenjouhen: Utsunomiko,Movie,1,6.9,271
5923,Utsunomiko: Heaven Chapter,OVA,13,6.18,333
5924,Koushoku Ichidai Otoko,OVA,1,6.34,1433
5925,Neko Hiki no Ororane,OVA,1,6.72,163
5926,Antique Heart,OVA,1,5.78,616
5927,Hoshi Neko Fullhouse,OVA,4,6.18,178
5928,Kigyou Senshi Yamazaki: Long Distance Call,OVA,1,5.92,168
5929,Hi no Ame ga Furu,Movie,1,7.55,513
5930,Hayou no Ken: Shikkoku no Mashou,OVA,2,5.79,182
5931,Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken,OVA,1,6.07,348
5933,Shiroi Kiba White Fang Monogatari,Special,1,6.63,185
5934,Greed,OVA,1,5.51,183
5935,Animation Kikou: Marco Polo no Bouken,TV,43,6.54,249
5936,Hashire! Shiroi Ookami,Movie,1,6.79,485
5938,Onegai♪My Melody Kirara★,TV,52,6.58,741
5940,Seiken no Blacksmith,TV,12,6.95,81738
5941,Cross Game,TV,50,8.53,53108
5943,The Aurora: Umi no Aurora,Movie,1,5.6,140
5945,Element Hunters,TV,39,6.73,9115
5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,OVA,1,7.5,19219
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,TV,62,6.8,783
5955,Toaru Majutsu no Index-tan,Special,2,7.11,32949
5956,High School! Kimengumi (Movie),Movie,1,6.51,270
5957,Nyoro-n Churuya-san,ONA,13,6.68,21340
5958,Sora no Otoshimono,TV,13,7.68,227681
5959,Mizugi Kanojo: The Animation,OVA,4,7.42,8649
5962,Metal Fight Beyblade,TV,51,6.72,13898
5967,Kinnikuman II Sei: Ultimate Muscle,TV,13,6.99,2435
5968,Kinnikuman II Sei: Ultimate Muscle 2,TV,13,7.03,2019
5973,Fight Ippatsu! Juuden-chan!!,TV,12,6.82,20279
5978,Kannagi: Moshimo Kannagi ga Attara...,Special,1,7.17,22155
5983,Higepiyo,TV,39,7.22,4427
5984,Ristorante Paradiso,TV,11,7.48,22229
5986,Tengai Makyou: Jiraiya Oboro-hen,OVA,2,6.85,158
5987,Marin to Yamato: Fushigi na Nichiyoubi,OVA,1,5.69,137
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,OVA,1,5.98,226
5992,Tsuyoshi Shikkari Shinasai,TV,112,7.05,550
5993,Samayou Midara na Lunatics,OVA,2,6.48,1916
5994,Midoriyama Koukou Koushien-hen,OVA,10,7.26,138
5996,Prince of Tennis: Oshougatsu Special,Special,1,7.04,5000
5997,Sabu to Ichi Torimono Hikae,TV,52,7.1,494
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Movie,1,7.6,6517
6000,Haruwo,OVA,1,4.72,493
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,OVA,1,7.97,81137
6008,Jewelpet,TV,52,6.76,4197
6012,Kinpatsu no Jeanie,TV,13,6.53,275
6015,Megami Tantei Vinus File,OVA,1,5.73,380
6016,Kyoushoku Soukou Guyver (1989),OVA,6,7.32,6090
6018,Patchin shite! Obaachan,Movie,1,6.83,112
6023,Nogizaka Haruka no Himitsu: Purezza,TV,12,7.29,45161
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,TV,104,7.9,16670
6025,Battle Can²,OVA,1,4.69,484
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,Movie,1,6.72,686
6030,Needless,TV,24,7.44,86942
6031,Osu!! Karate Bu,OVA,4,6.97,628
6032,Aquarion Movie: Ippatsu Gyakuten-hen,Movie,1,6.93,4357
6033,Dragon Ball Kai,TV,97,7.95,116832
6038,Transformers Zone,OVA,1,5.82,791
6041,Honoo no Haramase Doukyuusei,OVA,2,6.83,3587
6045,Kimi ni Todoke,TV,25,8.19,309339
6046,Tales of Vesperia: The First Strike,Movie,1,7.79,30524
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,OVA,4,7.85,12413
6055,F,TV,31,6.93,816
6056,Sasuke,TV,29,6.92,409
6060,Ichigatsu ni wa Christmas,OVA,1,5.93,247
6061,Maryuu Senki,OVA,3,5.65,812
6062,Duel Masters Movie 2: Lunatic God Saga,Movie,1,6.39,522
6063,Penguin no Mondai Movie,Movie,1,4.7,110
6064,Higurashi no Naku Koro ni Kai Specials,Special,24,7.46,28216
6065,Lemon Angel YJ-ban,OVA,2,5.71,217
6067,Moeru! Oniisan,TV,24,7.33,252
6068,Sensei no Ojikan: Doki Doki School Hours OVA,OVA,7,6.74,1441
6069,Gregory Horror Show,TV,25,6.9,1385
6071,Juuippiki no Neko,Movie,1,6.21,400
6072,Juuippiki no Neko to Ahoudori,Movie,1,5.7,286
6073,21 Emon Uchuu e Irasshai!,Movie,1,5.05,216
6074,21 Emon Uchuu ike! Hadashi no Princess,Movie,1,6.26,260
6075,Ai no Wakakusa Yama Monogatari,TV,12,6.45,527
6076,&quot;Eiji&quot;,OVA,1,6.13,805
6077,Akubi Girl,TV,26,6.31,328
6078,Al Caral no Isan,OVA,1,5.87,224
6087,Jetter Mars,TV,27,6.75,382
6090,Hon Ran,OVA,1,5.33,781
6091,Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose,OVA,1,5.96,152
6093,Anmitsu Hime,TV,51,6.58,407
6094,A Piece of Phantasmagoria,OVA,15,6.38,1862
6095,Azuki-chan the Movie,Movie,1,6.3,390
6096,Bad Boys,OVA,5,6.5,584
6097,Heisei Harenchi Gakuen,OVA,1,5.68,582
6098,Sora no Manimani,TV,12,7.18,28652
6107,Aru Hibi no CLAMP Gakuen Tanteidan,Special,13,6.45,685
6112,Shin Koihime†Musou,TV,12,6.97,20742
6114,Rainbow: Nisha Rokubou no Shichinin,TV,26,8.64,139474
6115,Lupin III vs. Detective Conan,Special,1,7.89,15220
6116,Mainichi Kaasan,TV,142,7.71,1707
6117,Gokujou!! Mecha Mote Iinchou,TV,51,6.73,4162
6119,Cookin&#039; Idol Ai! Mai! Main!,TV,305,6.56,956
6120,Mitama: Nin,OVA,2,6.01,1723
6122,Jinkou Shoujo: Henshin Sex Android,OVA,2,6.76,3287
6124,Toshishun,Special,1,6.3,92
6127,Toradora!: SOS!,Special,4,6.42,54096
6129,Umi Monogatari: Anata ga Ite Kureta Koto,TV,12,6.76,14696
6130,Marie &amp; Gali,TV,40,6.48,2373
6131,Charady no Joke na Mainichi,TV,365,5.48,1612
6133,Violence Gekiga Shin David no Hoshi: Inma Densetsu,OVA,1,4.98,175
6137,Tsuki no Waltz,Music,1,6.69,1499
6148,Yurumates,OVA,1,6.5,4549
6149,Chibi Maruko-chan (1995),TV,0,7.37,1113
6150,Hong Xing Xiao Yong Shi,Movie,1,6.13,145
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,OVA,1,7.24,18795
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,1,7.7,6498
6153,Saint Seiya: Soushuuhen,Special,1,7.45,4031
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,Special,2,7.93,4975
6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,Movie,1,5.16,152
6162,Tailenders,Movie,1,6.86,8474
6163,Kuroshitsuji Recap,Special,1,7.32,20616
6164,Aoi Hana,TV,11,7.29,43279
6165,White Album 2nd Season,TV,13,7.04,24889
6166,Asobi ni Iku yo!,TV,12,6.87,95005
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,Movie,1,7.3,5223
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,OVA,13,8.24,40355
6172,Layton Kyouju to Eien no Utahime,Movie,1,7.69,12867
6178,Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e,Movie,1,7.14,29668
6181,Highway Jenny,OVA,1,5.23,677
6182,Maihime,OVA,1,7.12,1120
6183,You Shoumei Bijutsukan Line,OVA,1,5.51,483
6184,Makaryuudo Demon Hunter,OVA,1,5.77,668
6187,Nodame Cantabile OVA,OVA,1,7.57,17667
6189,Baton,Movie,3,6.01,1482
6194,Stretta The Animation,OVA,2,7.08,5625
6195,Rita to Nantoka,TV,26,6.0,269
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,OVA,1,7.3,6931
6199,Mai-Otome Zwei Special,Special,1,6.93,2512
6201,Princess Lover!,TV,12,7.03,104098
6202,Daisetsusan no Yuusha Kibaou,Special,1,7.13,322
6203,Sasameki Koto,TV,13,7.21,34297
6205,Kämpfer,TV,12,6.73,146631
6206,La Vilaine LuLu,Special,13,4.5,108
6209,Macross 7 Plus,Special,11,6.98,3894
6211,Tokyo Magnitude 8.0,TV,11,8.19,121349
6213,Toaru Kagaku no Railgun,TV,24,7.87,231079
6215,Dr.,Music,1,6.31,1616
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,Movie,1,7.17,1617
6219,Nijiiro Hotaru: Eien no Natsuyasumi,Movie,1,7.12,3523
6220,Musuko no Tomodachi ni Okasarete,OVA,2,6.48,1883
6226,Utawarerumono Recaps,Special,2,6.62,2667
6227,Lovedol: Lovely Idol OVA,OVA,1,6.4,1135
6229,Konpeki no Kantai,OVA,32,6.85,827
6230,Kyokujitsu no Kantai,OVA,15,6.79,538
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,OVA,1,7.57,7187
6234,True Tears Specials,Special,7,6.42,7296
6235,Immoral,OVA,2,6.41,2189
6245,Spirit of Wonder: China-san Tanpenshuu,Special,3,6.86,861
6246,Black Jack: Sora kara Kita Kodomo,OVA,1,7.0,1595
6251,Sketchbook: Full Color&#039;s Picture Drama,Special,6,6.49,1487
6261,Koguma no Misha,TV,26,6.42,153
6262,Manga Sekai Mukashibanashi,TV,127,7.31,591
6266,Joseito,OVA,1,5.81,774
6267,Eko Eko Azarak,OVA,1,5.78,246
6268,Sekishoku Elegy,OVA,1,6.17,397
6270,Neko Machi,OVA,1,6.6,716
6271,Gendai Kibunroku Kaii Monogatari,OVA,1,6.38,704
6272,Zakuro Yashiki,OVA,1,6.21,531
6273,Tsuyu no Hito Shizuku,OVA,1,6.5,181
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,Special,1,6.88,5719
6276,Umezu Kazuo no Noroi,OVA,1,6.37,2361
6277,Manga Nippon Mukashibanashi (1976),TV,1471,6.48,406
6280,Cat Shit One,ONA,1,7.22,19762
6281,Asylum Session,Movie,1,5.25,2678
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,OVA,2,6.23,2739
6287,Akikan!: Kan Ippatsu!? Onsen Panic,OVA,1,6.4,17949
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,Movie,1,7.41,37069
6291,Full Metal Panic! The Second Raid Episode 000,Special,1,7.55,25423
6293,Koukou Butouden Crows,OVA,2,7.07,1509
6297,Kamen Rider Den-O: Imagin Anime 2,OVA,12,6.88,472
6299,Maria-sama ga Miteru 4th Specials,Special,11,7.41,3659
6303,Perman,TV,54,6.46,499
6305,Life no Color,Movie,1,5.75,1441
6310,Kinnikuman II Sei: Second Generations,Movie,1,6.58,459
6311,Sarutobi Ecchan,TV,26,6.08,357
6312,Taiho Shichau zo: Full Throttle Special,Special,1,7.17,1536
6318,Kigurumikku V3,ONA,3,5.44,1181
6324,Omamori Himari,TV,12,7.19,119572
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Movie,1,7.5,83515
6327,Miracle Train: Chuo-sen e Youkoso,Special,1,6.24,2961
6328,Bondage Game: Shinsou no Reijoutachi - Shinsou no Doreitachi,Special,1,5.55,1375
6330,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,Special,8,6.85,10284
6331,Ten Little Gall Force,OVA,1,6.44,701
6336,Mobile Suit Gundam Unicorn,OVA,7,8.4,42076
6337,Hitoriga The Animation,OVA,4,6.56,2878
6344,Shikabane Hime: Kuro Special,Special,1,7.12,9558
6346,Cherry no Manma,OVA,1,5.01,1061
6347,Baka to Test to Shoukanjuu,TV,13,7.83,301282
6355,Marie &amp; Gali Episode Zero,Special,1,5.97,802
6361,ef: A Tale of Memories. - Prologue,Special,1,7.26,21002
6366,Karuizawa Syndrome,OVA,1,6.27,145
6368,Legend of Regios,Special,3,6.64,6194
6372,Higashi no Eden Movie I: The King of Eden,Movie,1,7.74,101734
6374,Kagaku Ninja-tai Gatchaman II,TV,52,6.58,903
6375,Kagaku Ninja-tai Gatchaman F,TV,48,6.63,810
6377,Zan Sayonara Zetsubou Sensei,TV,13,8.01,55402
6379,Kyou no 5 no 2 (TV): Takarabako,OVA,1,7.18,5553
6380,Tetsuwan Birdy Decode: The Cipher,OVA,1,7.4,12944
6381,Strike Witches 2,TV,12,7.43,51114
6383,Chargeman Ken!,TV,65,6.68,427
6384,Ippon Bouchou Mantarou,OVA,2,6.2,114
6385,Pokemon: Slowking no Ichinichi,Special,1,6.25,6090
6390,R20: Ginga Kuukou,Special,1,5.72,563
6392,Issho ni Training: Training with Hinako,OVA,1,4.92,11989
6397,Tentou Mushi no Uta,TV,104,6.48,249
6399,Higashi no Eden: Falling Down,Music,1,7.56,9881
6401,ef: A Tale of Melodies. - Prologue,Special,1,7.43,13745
6402,Bakunyuu Maid Kari,OVA,2,6.41,2588
6408,&quot;Bungaku Shoujo&quot; Movie,Movie,1,7.63,40984
6412,Yuki Terai,OVA,6,5.97,280
6413,Go! Go! Ackman,OVA,1,6.45,450
6418,Eyeshield 21: Jump Festa 2005 Special,Special,1,6.89,4111
6419,Cinderella Express,OVA,1,6.06,299
6421,Fullmetal Alchemist: Brotherhood Specials,Special,4,8.11,67962
6422,Cartagra: Tsuki Gurui no Yamai,OVA,2,6.0,1923
6425,Weiß Survive,TV,16,6.33,13591
6428,Psychoarmor Govarian,TV,26,6.69,352
6431,Chameko no Ichinichi,Movie,1,4.91,488
6437,Sora wo Kakeru Shoujo Picture Drama,Special,9,6.38,1716
6438,Detective Conan OVA 09: The Stranger in 10 Years...,OVA,1,8.06,9649
6443,AIKa Zero,OVA,3,6.08,9595
6444,Tegamibachi,TV,25,7.76,70987
6447,Break-Age,OVA,1,5.62,232
6448,Yuusei Shounen Papii,TV,52,6.49,242
6452,Akuu Daisakusen Srungle,TV,53,6.55,518
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,Movie,1,7.29,1640
6462,Amefuri Kozou,OVA,1,6.44,606
6463,Hoshi wo Katta Hi,Movie,1,7.28,2814
6465,Kangoku Senkan,OVA,4,7.12,4719
6467,Detective Conan Movie 14: The Lost Ship in the Sky,Movie,1,8.29,20602
6468,Tensai Bakabon,TV,40,6.66,313
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,TV,35,6.63,637
6479,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,Special,1,6.99,15078
6481,Sugar Bunnies Fleur,TV,26,5.88,228
6482,Sugar Bunnies Chocolate!,TV,26,6.95,203
6484,Chokin Senshi Cashman,OVA,1,6.21,366
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,Special,7,7.04,23532
6491,Scandal,ONA,12,5.56,1062
6492,Minky Momo in Tabidachi no Eki,OVA,1,6.56,400
6496,Cutey Honey Flash: The Movie,Movie,1,6.32,1577
6500,Seikon no Qwaser,TV,24,6.82,145592
6505,There She Is!!,ONA,5,8.11,13935
6509,Kiteretsu Daihyakka,TV,331,6.63,1083
6511,Beast Wars Neo,TV,35,6.69,1366
6512,Nyan Koi!,TV,12,7.39,142264
6513,Ravex in Tezuka World,OVA,1,5.84,620
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Movie,1,6.56,203
6518,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Movie,1,6.58,312
6519,Tamagotchi Honto no Hanashi,Movie,1,6.1,161
6520,Anime TV de Hakken! Tamagotchi,TV,27,6.32,300
6522,Usahana: Yumemiru Ballerina,Special,7,5.76,125
6523,Porong Porong Pororo,TV,52,6.3,197
6524,Pororo Daemoheom,Special,1,5.44,88
6525,Peeping Life,TV,10,5.6,1534
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,Movie,1,6.83,2058
6528,Utsurun Desu.,OVA,3,6.41,177
6531,Kimihagu,OVA,2,6.77,2756
6533,Atarashii Sekai,Music,1,6.69,1477
6535,Ai,Movie,1,4.54,2009
6546,Pico: My Little Summer Story,OVA,1,5.21,5551
6547,Angel Beats!,TV,13,8.39,717796
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,Music,1,7.25,18991
6553,Junjou Romantica Special,Special,1,7.64,17378
6554,Kawa no Hikari,Special,1,7.11,806
6555,Pokemon: Pikachu no Kirakira Daisousaku!,Special,1,6.58,3786
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,OVA,4,6.34,464
6558,Choukou Sennin Haruka,OVA,3,6.25,3539
6560,Popee the Performer,TV,39,6.87,1565
6566,It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday,Special,1,7.05,2087
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,Special,1,7.27,1848
6568,Bokura no Saibanin Monogatari,ONA,1,4.93,214
6571,Koume-chan ga Iku!,TV,12,5.9,375
6572,Shakugan no Shana S,OVA,4,7.49,53129
6573,Darker than Black: Ryuusei no Gemini,TV,12,7.62,222243
6574,Hanamaru Youchien,TV,12,7.45,40243
6579,Chikyuu Bouei Kazoku Special,Special,1,6.61,215
6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,Special,1,7.32,9553
6582,Tentai Senshi Sunred 2nd Season,TV,26,8.07,4584
6583,Super Bikkuriman,TV,44,6.55,158
6586,Yume-iro Pâtissière,TV,50,8.07,36921
6587,Kurokami: Intermission,Special,1,6.71,4186
6590,Makai Kishi Ingrid,OVA,4,7.11,5068
6591,Rurouni Kenshin DVD-BOX Special Ending,Special,1,7.92,9695
6593,Elmer no Bouken: My Father&#039;s Dragon,OVA,1,6.44,125
6594,Katanagatari,TV,12,8.49,207241
6604,Kuruneko,TV,50,7.63,2526
6607,Superflat First Love,Special,1,5.86,2433
6609,Pucca (2006),TV,26,6.67,4425
6610,Ibara no Ou,Movie,1,7.24,38670
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Special,1,6.25,1335
6622,Gakuen Maria: Bakunyuu Teachers,OVA,1,5.37,891
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,Movie,1,7.75,24735
6625,Nono-chan,TV,61,6.65,367
6628,Dengeki Bunko 2007 Movie Festival Special,Special,1,6.35,2793
6629,Asari-chan,TV,54,6.55,263
6630,Asari-chan: Ai no Marchen Shoujo,Movie,1,6.48,170
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,TV,12,6.73,31256
6634,Sengoku Basara Two,TV,12,7.74,42798
6635,Ayatsuri Haramase DreamNote,OVA,2,6.21,3670
6636,Chou Kousoku Galvion,TV,22,6.32,364
6637,Higashi no Eden Movie II: Paradise Lost,Movie,1,7.78,87062
6641,Tonari no 801-chan R,OVA,1,6.09,1947
6645,Chuu Bra!!,TV,12,6.34,32470
6653,Ginga Tetsudou 999: Glass no Clair,Movie,1,6.78,1134
6654,Namakura Gatana,Movie,1,4.76,848
6657,Joshikousei: Girl&#039;s High Specials,Special,3,6.63,2920
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,TV,13,3.25,300
6666,Passion,Music,1,6.78,2100
6667,Love to Live By,Music,1,5.77,911
6670,8-gatsu no Symphony: Shibuya 2002-2003,Movie,1,6.79,789
6671,Byeolnala Samchongsa,Movie,1,5.07,151
6672,Video Senshi Lezarion,TV,45,6.72,344
6674,Reporter Blues,TV,52,6.46,315
6675,Redline,Movie,1,8.33,109392
6676,Asura Cryin&#039; 2,TV,13,7.47,43725
6680,Doujouji,Movie,1,6.24,736
6682,11eyes,TV,12,6.49,133971
6684,Marie &amp; Gali Special,Special,1,5.75,407
